instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
292995077,1144512,SENSEX26JAN86700PE,"SENSEX",0,2026-01-29,86700,0.05,20,PE,BFO-OPT,BFO
294249733,1149413,SENSEX26JAN86700CE,"SENSEX",0,2026-01-29,86700,0.05,20,CE,BFO-OPT,BFO
293135365,1145060,SENSEX26JAN86600CE,"SENSEX",0,2026-01-29,86600,0.05,20,CE,BFO-OPT,BFO
293864197,1147907,SENSEX26JAN86600PE,"SENSEX",0,2026-01-29,86600,0.05,20,PE,BFO-OPT,BFO
293984005,1148375,SENSEX26JAN86500CE,"SENSEX",0,2026-01-29,86500,0.05,20,CE,BFO-OPT,BFO
294811909,1151609,SENSEX26JAN86500PE,"SENSEX",0,2026-01-29,86500,0.05,20,PE,BFO-OPT,BFO
292890117,1144102,SENSEX26JAN86400CE,"SENSEX",0,2026-01-29,86400,0.05,20,CE,BFO-OPT,BFO
293690629,1147229,SENSEX26JAN86400PE,"SENSEX",0,2026-01-29,86400,0.05,20,PE,BFO-OPT,BFO
293776133,1147563,SENSEX26JAN86300CE,"SENSEX",0,2026-01-29,86300,0.05,20,CE,BFO-OPT,BFO
294581509,1150709,SENSEX26JAN86300PE,"SENSEX",0,2026-01-29,86300,0.05,20,PE,BFO-OPT,BFO
293471237,1146372,SENSEX26JAN86200PE,"SENSEX",0,2026-01-29,86200,0.05,20,PE,BFO-OPT,BFO
293258245,1145540,SENSEX26JAN84600PE,"SENSEX",0,2026-01-29,84600,0.05,20,PE,BFO-OPT,BFO
294494725,1150370,SENSEX26JAN84600CE,"SENSEX",0,2026-01-29,84600,0.05,20,CE,BFO-OPT,BFO
293394693,1146073,SENSEX26JAN84500CE,"SENSEX",0,2026-01-29,84500,0.05,20,CE,BFO-OPT,BFO
294110981,1148871,SENSEX26JAN84500PE,"SENSEX",0,2026-01-29,84500,0.05,20,PE,BFO-OPT,BFO
291232261,1137626,SENSEX26JAN84400PE,"SENSEX",0,2026-01-29,84400,0.05,20,PE,BFO-OPT,BFO
294247685,1149405,SENSEX26JAN84400CE,"SENSEX",0,2026-01-29,84400,0.05,20,CE,BFO-OPT,BFO
293134085,1145055,SENSEX26JAN84300CE,"SENSEX",0,2026-01-29,84300,0.05,20,CE,BFO-OPT,BFO
293862917,1147902,SENSEX26JAN84300PE,"SENSEX",0,2026-01-29,84300,0.05,20,PE,BFO-OPT,BFO
293983237,1148372,SENSEX26JAN84200CE,"SENSEX",0,2026-01-29,84200,0.05,20,CE,BFO-OPT,BFO
294810885,1151605,SENSEX26JAN84200PE,"SENSEX",0,2026-01-29,84200,0.05,20,PE,BFO-OPT,BFO
291107589,1137139,SENSEX26JAN84100CE,"SENSEX",0,2026-01-29,84100,0.05,20,CE,BFO-OPT,BFO
293688581,1147221,SENSEX26JAN84100PE,"SENSEX",0,2026-01-29,84100,0.05,20,PE,BFO-OPT,BFO
293775621,1147561,SENSEX26JAN84000CE,"SENSEX",0,2026-01-29,84000,0.05,20,CE,BFO-OPT,BFO
294577157,1150692,SENSEX26JAN84000PE,"SENSEX",0,2026-01-29,84000,0.05,20,PE,BFO-OPT,BFO
291486725,1138620,SENSEX26JAN83900CE,"SENSEX",0,2026-01-29,83900,0.05,20,CE,BFO-OPT,BFO
292524549,1142674,SENSEX26JAN83900PE,"SENSEX",0,2026-01-29,83900,0.05,20,PE,BFO-OPT,BFO
291145989,1137289,SENSEX26JAN83800PE,"SENSEX",0,2026-01-29,83800,0.05,20,PE,BFO-OPT,BFO
292615685,1143030,SENSEX26JAN83800CE,"SENSEX",0,2026-01-29,83800,0.05,20,CE,BFO-OPT,BFO
291269637,1137772,SENSEX26JAN83700CE,"SENSEX",0,2026-01-29,83700,0.05,20,CE,BFO-OPT,BFO
292248581,1141596,SENSEX26JAN83700PE,"SENSEX",0,2026-01-29,83700,0.05,20,PE,BFO-OPT,BFO
292396805,1142175,SENSEX26JAN83600CE,"SENSEX",0,2026-01-29,83600,0.05,20,CE,BFO-OPT,BFO
293107717,1144952,SENSEX26JAN83600PE,"SENSEX",0,2026-01-29,83600,0.05,20,PE,BFO-OPT,BFO
291821317,1139927,SENSEX26JAN83500PE,"SENSEX",0,2026-01-29,83500,0.05,20,PE,BFO-OPT,BFO
294845701,1151741,SENSEX26JAN83500CE,"SENSEX",0,2026-01-29,83500,0.05,20,CE,BFO-OPT,BFO
292056069,1140844,SENSEX26JAN83400CE,"SENSEX",0,2026-01-29,83400,0.05,20,CE,BFO-OPT,BFO
292873221,1144036,SENSEX26JAN83400PE,"SENSEX",0,2026-01-29,83400,0.05,20,PE,BFO-OPT,BFO
291550981,1138871,SENSEX26JAN83300PE,"SENSEX",0,2026-01-29,83300,0.05,20,PE,BFO-OPT,BFO
292984325,1144470,SENSEX26JAN83300CE,"SENSEX",0,2026-01-29,83300,0.05,20,CE,BFO-OPT,BFO
291686405,1139400,SENSEX26JAN83200CE,"SENSEX",0,2026-01-29,83200,0.05,20,CE,BFO-OPT,BFO
292673797,1143257,SENSEX26JAN83200PE,"SENSEX",0,2026-01-29,83200,0.05,20,PE,BFO-OPT,BFO
292782085,1143680,SENSEX26JAN83100CE,"SENSEX",0,2026-01-29,83100,0.05,20,CE,BFO-OPT,BFO
293566213,1146743,SENSEX26JAN83100PE,"SENSEX",0,2026-01-29,83100,0.05,20,PE,BFO-OPT,BFO
291465221,1138536,SENSEX26JAN83000CE,"SENSEX",0,2026-01-29,83000,0.05,20,CE,BFO-OPT,BFO
292495621,1142561,SENSEX26JAN83000PE,"SENSEX",0,2026-01-29,83000,0.05,20,PE,BFO-OPT,BFO
293162501,1145166,SENSEX26JAN82900CE,"SENSEX",0,2026-01-29,82900,0.05,20,CE,BFO-OPT,BFO
293882117,1147977,SENSEX26JAN82900PE,"SENSEX",0,2026-01-29,82900,0.05,20,PE,BFO-OPT,BFO
294011141,1148481,SENSEX26JAN82800CE,"SENSEX",0,2026-01-29,82800,0.05,20,CE,BFO-OPT,BFO
294826245,1151665,SENSEX26JAN82800PE,"SENSEX",0,2026-01-29,82800,0.05,20,PE,BFO-OPT,BFO
292911621,1144186,SENSEX26JAN82700CE,"SENSEX",0,2026-01-29,82700,0.05,20,CE,BFO-OPT,BFO
293703685,1147280,SENSEX26JAN82700PE,"SENSEX",0,2026-01-29,82700,0.05,20,PE,BFO-OPT,BFO
293795589,1147639,SENSEX26JAN82600CE,"SENSEX",0,2026-01-29,82600,0.05,20,CE,BFO-OPT,BFO
294610693,1150823,SENSEX26JAN82600PE,"SENSEX",0,2026-01-29,82600,0.05,20,PE,BFO-OPT,BFO
293490949,1146449,SENSEX26JAN82500PE,"SENSEX",0,2026-01-29,82500,0.05,20,PE,BFO-OPT,BFO
294744837,1151347,SENSEX26JAN82500CE,"SENSEX",0,2026-01-29,82500,0.05,20,CE,BFO-OPT,BFO
293617669,1146944,SENSEX26JAN82400CE,"SENSEX",0,2026-01-29,82400,0.05,20,CE,BFO-OPT,BFO
294363653,1149858,SENSEX26JAN82400PE,"SENSEX",0,2026-01-29,82400,0.05,20,PE,BFO-OPT,BFO
291441669,1138444,SENSEX26JAN82300PE,"SENSEX",0,2026-01-29,82300,0.05,20,PE,BFO-OPT,BFO
294493957,1150367,SENSEX26JAN82300CE,"SENSEX",0,2026-01-29,82300,0.05,20,CE,BFO-OPT,BFO
293392901,1146066,SENSEX26JAN82200CE,"SENSEX",0,2026-01-29,82200,0.05,20,CE,BFO-OPT,BFO
294108933,1148863,SENSEX26JAN82200PE,"SENSEX",0,2026-01-29,82200,0.05,20,PE,BFO-OPT,BFO
291230981,1137621,SENSEX26JAN82100PE,"SENSEX",0,2026-01-29,82100,0.05,20,PE,BFO-OPT,BFO
294244101,1149391,SENSEX26JAN82100CE,"SENSEX",0,2026-01-29,82100,0.05,20,CE,BFO-OPT,BFO
291334661,1138026,SENSEX26JAN82000CE,"SENSEX",0,2026-01-29,82000,0.05,20,CE,BFO-OPT,BFO
293861637,1147897,SENSEX26JAN82000PE,"SENSEX",0,2026-01-29,82000,0.05,20,PE,BFO-OPT,BFO
291572997,1138957,SENSEX26JAN81900PE,"SENSEX",0,2026-01-29,81900,0.05,20,PE,BFO-OPT,BFO
294665221,1151036,SENSEX26JAN81900CE,"SENSEX",0,2026-01-29,81900,0.05,20,CE,BFO-OPT,BFO
291724805,1139550,SENSEX26JAN81800CE,"SENSEX",0,2026-01-29,81800,0.05,20,CE,BFO-OPT,BFO
292695557,1143342,SENSEX26JAN81800PE,"SENSEX",0,2026-01-29,81800,0.05,20,PE,BFO-OPT,BFO
291360773,1138128,SENSEX26JAN81700PE,"SENSEX",0,2026-01-29,81700,0.05,20,PE,BFO-OPT,BFO
292807429,1143779,SENSEX26JAN81700CE,"SENSEX",0,2026-01-29,81700,0.05,20,CE,BFO-OPT,BFO
291485445,1138615,SENSEX26JAN81600CE,"SENSEX",0,2026-01-29,81600,0.05,20,CE,BFO-OPT,BFO
292521477,1142662,SENSEX26JAN81600PE,"SENSEX",0,2026-01-29,81600,0.05,20,PE,BFO-OPT,BFO
292613125,1143020,SENSEX26JAN81500CE,"SENSEX",0,2026-01-29,81500,0.05,20,CE,BFO-OPT,BFO
293370885,1145980,SENSEX26JAN81500PE,"SENSEX",0,2026-01-29,81500,0.05,20,PE,BFO-OPT,BFO
291266053,1137758,SENSEX26JAN81400CE,"SENSEX",0,2026-01-29,81400,0.05,20,CE,BFO-OPT,BFO
292244997,1141582,SENSEX26JAN81400PE,"SENSEX",0,2026-01-29,81400,0.05,20,PE,BFO-OPT,BFO
292392709,1142159,SENSEX26JAN81300CE,"SENSEX",0,2026-01-29,81300,0.05,20,CE,BFO-OPT,BFO
293106181,1144946,SENSEX26JAN81300PE,"SENSEX",0,2026-01-29,81300,0.05,20,PE,BFO-OPT,BFO
291819013,1139918,SENSEX26JAN81200PE,"SENSEX",0,2026-01-29,81200,0.05,20,PE,BFO-OPT,BFO
293245445,1145490,SENSEX26JAN81200CE,"SENSEX",0,2026-01-29,81200,0.05,20,CE,BFO-OPT,BFO
292050949,1140824,SENSEX26JAN81100CE,"SENSEX",0,2026-01-29,81100,0.05,20,CE,BFO-OPT,BFO
292872453,1144033,SENSEX26JAN81100PE,"SENSEX",0,2026-01-29,81100,0.05,20,PE,BFO-OPT,BFO
292982021,1144461,SENSEX26JAN81000CE,"SENSEX",0,2026-01-29,81000,0.05,20,CE,BFO-OPT,BFO
293754373,1147478,SENSEX26JAN81000PE,"SENSEX",0,2026-01-29,81000,0.05,20,PE,BFO-OPT,BFO
293283589,1145639,SENSEX26JAN80900PE,"SENSEX",0,2026-01-29,80900,0.05,20,PE,BFO-OPT,BFO
294513157,1150442,SENSEX26JAN80900CE,"SENSEX",0,2026-01-29,80900,0.05,20,CE,BFO-OPT,BFO
293422597,1146182,SENSEX26JAN80800CE,"SENSEX",0,2026-01-29,80800,0.05,20,CE,BFO-OPT,BFO
294136581,1148971,SENSEX26JAN80800PE,"SENSEX",0,2026-01-29,80800,0.05,20,PE,BFO-OPT,BFO
291245829,1137679,SENSEX26JAN80700PE,"SENSEX",0,2026-01-29,80700,0.05,20,PE,BFO-OPT,BFO
294264325,1149470,SENSEX26JAN80700CE,"SENSEX",0,2026-01-29,80700,0.05,20,CE,BFO-OPT,BFO
293161477,1145162,SENSEX26JAN80600CE,"SENSEX",0,2026-01-29,80600,0.05,20,CE,BFO-OPT,BFO
293880837,1147972,SENSEX26JAN80600PE,"SENSEX",0,2026-01-29,80600,0.05,20,PE,BFO-OPT,BFO
294009605,1148475,SENSEX26JAN80500CE,"SENSEX",0,2026-01-29,80500,0.05,20,CE,BFO-OPT,BFO
294824965,1151660,SENSEX26JAN80500PE,"SENSEX",0,2026-01-29,80500,0.05,20,PE,BFO-OPT,BFO
291134213,1137243,SENSEX26JAN80400CE,"SENSEX",0,2026-01-29,80400,0.05,20,CE,BFO-OPT,BFO
293702661,1147276,SENSEX26JAN80400PE,"SENSEX",0,2026-01-29,80400,0.05,20,PE,BFO-OPT,BFO
293792773,1147628,SENSEX26JAN80300CE,"SENSEX",0,2026-01-29,80300,0.05,20,CE,BFO-OPT,BFO
294604549,1150799,SENSEX26JAN80300PE,"SENSEX",0,2026-01-29,80300,0.05,20,PE,BFO-OPT,BFO
291652101,1139266,SENSEX26JAN80200PE,"SENSEX",0,2026-01-29,80200,0.05,20,PE,BFO-OPT,BFO
294741509,1151334,SENSEX26JAN80200CE,"SENSEX",0,2026-01-29,80200,0.05,20,CE,BFO-OPT,BFO
293615365,1146935,SENSEX26JAN80100CE,"SENSEX",0,2026-01-29,80100,0.05,20,CE,BFO-OPT,BFO
294360069,1149844,SENSEX26JAN80100PE,"SENSEX",0,2026-01-29,80100,0.05,20,PE,BFO-OPT,BFO
291439621,1138436,SENSEX26JAN80000PE,"SENSEX",0,2026-01-29,80000,0.05,20,PE,BFO-OPT,BFO
294491397,1150357,SENSEX26JAN80000CE,"SENSEX",0,2026-01-29,80000,0.05,20,CE,BFO-OPT,BFO
291437573,1138428,SENSEX26JAN79900CE,"SENSEX",0,2026-01-29,79900,0.05,20,CE,BFO-OPT,BFO
292464645,1142440,SENSEX26JAN79900PE,"SENSEX",0,2026-01-29,79900,0.05,20,PE,BFO-OPT,BFO
294103557,1148842,SENSEX26JAN79800CE,"SENSEX",0,2026-01-29,79800,0.05,20,CE,BFO-OPT,BFO
294887429,1151904,SENSEX26JAN79800PE,"SENSEX",0,2026-01-29,79800,0.05,20,PE,BFO-OPT,BFO
291223557,1137592,SENSEX26JAN79700CE,"SENSEX",0,2026-01-29,79700,0.05,20,CE,BFO-OPT,BFO
292174341,1141306,SENSEX26JAN79700PE,"SENSEX",0,2026-01-29,79700,0.05,20,PE,BFO-OPT,BFO
292326405,1141900,SENSEX26JAN79600CE,"SENSEX",0,2026-01-29,79600,0.05,20,CE,BFO-OPT,BFO
294703877,1151187,SENSEX26JAN79600PE,"SENSEX",0,2026-01-29,79600,0.05,20,PE,BFO-OPT,BFO
291755525,1139670,SENSEX26JAN79500PE,"SENSEX",0,2026-01-29,79500,0.05,20,PE,BFO-OPT,BFO
294806533,1151588,SENSEX26JAN79500CE,"SENSEX",0,2026-01-29,79500,0.05,20,CE,BFO-OPT,BFO
291937797,1140382,SENSEX26JAN79400CE,"SENSEX",0,2026-01-29,79400,0.05,20,CE,BFO-OPT,BFO
294444805,1150175,SENSEX26JAN79400PE,"SENSEX",0,2026-01-29,79400,0.05,20,PE,BFO-OPT,BFO
291507717,1138702,SENSEX26JAN79300PE,"SENSEX",0,2026-01-29,79300,0.05,20,PE,BFO-OPT,BFO
294571269,1150669,SENSEX26JAN79300CE,"SENSEX",0,2026-01-29,79300,0.05,20,CE,BFO-OPT,BFO
291621893,1139148,SENSEX26JAN79200CE,"SENSEX",0,2026-01-29,79200,0.05,20,CE,BFO-OPT,BFO
292636933,1143113,SENSEX26JAN79200PE,"SENSEX",0,2026-01-29,79200,0.05,20,PE,BFO-OPT,BFO
291299845,1137890,SENSEX26JAN79100PE,"SENSEX",0,2026-01-29,79100,0.05,20,PE,BFO-OPT,BFO
294319109,1149684,SENSEX26JAN79100CE,"SENSEX",0,2026-01-29,79100,0.05,20,CE,BFO-OPT,BFO
291409669,1138319,SENSEX26JAN79000CE,"SENSEX",0,2026-01-29,79000,0.05,20,CE,BFO-OPT,BFO
292424709,1142284,SENSEX26JAN79000PE,"SENSEX",0,2026-01-29,79000,0.05,20,PE,BFO-OPT,BFO
293102085,1144930,SENSEX26JAN78900CE,"SENSEX",0,2026-01-29,78900,0.05,20,CE,BFO-OPT,BFO
293833733,1147788,SENSEX26JAN78900PE,"SENSEX",0,2026-01-29,78900,0.05,20,PE,BFO-OPT,BFO
292764421,1143611,SENSEX26JAN78800PE,"SENSEX",0,2026-01-29,78800,0.05,20,PE,BFO-OPT,BFO
293947397,1148232,SENSEX26JAN78800CE,"SENSEX",0,2026-01-29,78800,0.05,20,CE,BFO-OPT,BFO
292867077,1144012,SENSEX26JAN78700CE,"SENSEX",0,2026-01-29,78700,0.05,20,CE,BFO-OPT,BFO
293663749,1147124,SENSEX26JAN78700PE,"SENSEX",0,2026-01-29,78700,0.05,20,PE,BFO-OPT,BFO
293751813,1147468,SENSEX26JAN78600CE,"SENSEX",0,2026-01-29,78600,0.05,20,CE,BFO-OPT,BFO
294549765,1150585,SENSEX26JAN78600PE,"SENSEX",0,2026-01-29,78600,0.05,20,PE,BFO-OPT,BFO
292669445,1143240,SENSEX26JAN78500CE,"SENSEX",0,2026-01-29,78500,0.05,20,CE,BFO-OPT,BFO
293447941,1146281,SENSEX26JAN78500PE,"SENSEX",0,2026-01-29,78500,0.05,20,PE,BFO-OPT,BFO
293557765,1146710,SENSEX26JAN78400CE,"SENSEX",0,2026-01-29,78400,0.05,20,CE,BFO-OPT,BFO
294292997,1149582,SENSEX26JAN78400PE,"SENSEX",0,2026-01-29,78400,0.05,20,PE,BFO-OPT,BFO
292487941,1142531,SENSEX26JAN78300CE,"SENSEX",0,2026-01-29,78300,0.05,20,CE,BFO-OPT,BFO
293195013,1145293,SENSEX26JAN78300PE,"SENSEX",0,2026-01-29,78300,0.05,20,PE,BFO-OPT,BFO
293328645,1145815,SENSEX26JAN78200CE,"SENSEX",0,2026-01-29,78200,0.05,20,CE,BFO-OPT,BFO
294044677,1148612,SENSEX26JAN78200PE,"SENSEX",0,2026-01-29,78200,0.05,20,PE,BFO-OPT,BFO
292936709,1144284,SENSEX26JAN78100PE,"SENSEX",0,2026-01-29,78100,0.05,20,PE,BFO-OPT,BFO
294189829,1149179,SENSEX26JAN78100CE,"SENSEX",0,2026-01-29,78100,0.05,20,CE,BFO-OPT,BFO
293070085,1144805,SENSEX26JAN78000CE,"SENSEX",0,2026-01-29,78000,0.05,20,CE,BFO-OPT,BFO
293814277,1147712,SENSEX26JAN78000PE,"SENSEX",0,2026-01-29,78000,0.05,20,PE,BFO-OPT,BFO
291531525,1138795,SENSEX26JAN77900PE,"SENSEX",0,2026-01-29,77900,0.05,20,PE,BFO-OPT,BFO
294597381,1150771,SENSEX26JAN77900CE,"SENSEX",0,2026-01-29,77900,0.05,20,CE,BFO-OPT,BFO
291645701,1139241,SENSEX26JAN77800CE,"SENSEX",0,2026-01-29,77800,0.05,20,CE,BFO-OPT,BFO
292654085,1143180,SENSEX26JAN77800PE,"SENSEX",0,2026-01-29,77800,0.05,20,PE,BFO-OPT,BFO
291319813,1137968,SENSEX26JAN77700PE,"SENSEX",0,2026-01-29,77700,0.05,20,PE,BFO-OPT,BFO
294355973,1149828,SENSEX26JAN77700CE,"SENSEX",0,2026-01-29,77700,0.05,20,CE,BFO-OPT,BFO
291433733,1138413,SENSEX26JAN77600CE,"SENSEX",0,2026-01-29,77600,0.05,20,CE,BFO-OPT,BFO
292459781,1142421,SENSEX26JAN77600PE,"SENSEX",0,2026-01-29,77600,0.05,20,PE,BFO-OPT,BFO
294099973,1148828,SENSEX26JAN77500CE,"SENSEX",0,2026-01-29,77500,0.05,20,CE,BFO-OPT,BFO
294884613,1151893,SENSEX26JAN77500PE,"SENSEX",0,2026-01-29,77500,0.05,20,PE,BFO-OPT,BFO
291221253,1137583,SENSEX26JAN77400CE,"SENSEX",0,2026-01-29,77400,0.05,20,CE,BFO-OPT,BFO
292169221,1141286,SENSEX26JAN77400PE,"SENSEX",0,2026-01-29,77400,0.05,20,PE,BFO-OPT,BFO
292323589,1141889,SENSEX26JAN77300CE,"SENSEX",0,2026-01-29,77300,0.05,20,CE,BFO-OPT,BFO
294700037,1151172,SENSEX26JAN77300PE,"SENSEX",0,2026-01-29,77300,0.05,20,PE,BFO-OPT,BFO
291751685,1139655,SENSEX26JAN77200PE,"SENSEX",0,2026-01-29,77200,0.05,20,PE,BFO-OPT,BFO
294804485,1151580,SENSEX26JAN77200CE,"SENSEX",0,2026-01-29,77200,0.05,20,CE,BFO-OPT,BFO
291932677,1140362,SENSEX26JAN77100CE,"SENSEX",0,2026-01-29,77100,0.05,20,CE,BFO-OPT,BFO
292829957,1143867,SENSEX26JAN77100PE,"SENSEX",0,2026-01-29,77100,0.05,20,PE,BFO-OPT,BFO
291505669,1138694,SENSEX26JAN77000PE,"SENSEX",0,2026-01-29,77000,0.05,20,PE,BFO-OPT,BFO
294569477,1150662,SENSEX26JAN77000CE,"SENSEX",0,2026-01-29,77000,0.05,20,CE,BFO-OPT,BFO
292516869,1142644,SENSEX26JAN76900CE,"SENSEX",0,2026-01-29,76900,0.05,20,CE,BFO-OPT,BFO
293217797,1145382,SENSEX26JAN76900PE,"SENSEX",0,2026-01-29,76900,0.05,20,PE,BFO-OPT,BFO
295284997,1153457,SENSEX26JAN76800PE,"SENSEX",0,2026-01-29,76800,0.05,20,PE,BFO-OPT,BFO
295428101,1154016,SENSEX26JAN76800CE,"SENSEX",0,2026-01-29,76800,0.05,20,CE,BFO-OPT,BFO
295169029,1153004,SENSEX26JAN76700CE,"SENSEX",0,2026-01-29,76700,0.05,20,CE,BFO-OPT,BFO
295317253,1153583,SENSEX26JAN76700PE,"SENSEX",0,2026-01-29,76700,0.05,20,PE,BFO-OPT,BFO
295220741,1153206,SENSEX26JAN76600PE,"SENSEX",0,2026-01-29,76600,0.05,20,PE,BFO-OPT,BFO
295354629,1153729,SENSEX26JAN76600CE,"SENSEX",0,2026-01-29,76600,0.05,20,CE,BFO-OPT,BFO
295256837,1153347,SENSEX26JAN76500PE,"SENSEX",0,2026-01-29,76500,0.05,20,PE,BFO-OPT,BFO
295272453,1153408,SENSEX26JAN76500CE,"SENSEX",0,2026-01-29,76500,0.05,20,CE,BFO-OPT,BFO
295164933,1152988,SENSEX26JAN76400PE,"SENSEX",0,2026-01-29,76400,0.05,20,PE,BFO-OPT,BFO
295307525,1153545,SENSEX26JAN76400CE,"SENSEX",0,2026-01-29,76400,0.05,20,CE,BFO-OPT,BFO
295709957,1155117,SENSEX26JAN76300CE,"SENSEX",0,2026-01-29,76300,0.05,20,CE,BFO-OPT,BFO
295776261,1155376,SENSEX26JAN76300PE,"SENSEX",0,2026-01-29,76300,0.05,20,PE,BFO-OPT,BFO
295727365,1155185,SENSEX26JAN76200CE,"SENSEX",0,2026-01-29,76200,0.05,20,CE,BFO-OPT,BFO
295791877,1155437,SENSEX26JAN76200PE,"SENSEX",0,2026-01-29,76200,0.05,20,PE,BFO-OPT,BFO
295686149,1155024,SENSEX26JAN76100CE,"SENSEX",0,2026-01-29,76100,0.05,20,CE,BFO-OPT,BFO
295750405,1155275,SENSEX26JAN76100PE,"SENSEX",0,2026-01-29,76100,0.05,20,PE,BFO-OPT,BFO
295762949,1155324,SENSEX26JAN76000PE,"SENSEX",0,2026-01-29,76000,0.05,20,PE,BFO-OPT,BFO
295769861,1155351,SENSEX26JAN76000CE,"SENSEX",0,2026-01-29,76000,0.05,20,CE,BFO-OPT,BFO
295948549,1156049,SENSEX26JAN75900CE,"SENSEX",0,2026-01-29,75900,0.05,20,CE,BFO-OPT,BFO
295987973,1156203,SENSEX26JAN75900PE,"SENSEX",0,2026-01-29,75900,0.05,20,PE,BFO-OPT,BFO
295852037,1155672,SENSEX26JAN75800PE,"SENSEX",0,2026-01-29,75800,0.05,20,PE,BFO-OPT,BFO
295996421,1156236,SENSEX26JAN75800CE,"SENSEX",0,2026-01-29,75800,0.05,20,CE,BFO-OPT,BFO
296026885,1156355,SENSEX26JAN75700CE,"SENSEX",0,2026-01-29,75700,0.05,20,CE,BFO-OPT,BFO
296109573,1156678,SENSEX26JAN75700PE,"SENSEX",0,2026-01-29,75700,0.05,20,PE,BFO-OPT,BFO
210672645,822940,SENSEX2620578400PE,"SENSEX",0,2026-02-05,78400,0.05,20,PE,BFO-OPT,BFO
210673157,822942,SENSEX2620585000CE,"SENSEX",0,2026-02-05,85000,0.05,20,CE,BFO-OPT,BFO
210673413,822943,SENSEX2620588400PE,"SENSEX",0,2026-02-05,88400,0.05,20,PE,BFO-OPT,BFO
210673669,822944,SENSEX2620581300CE,"SENSEX",0,2026-02-05,81300,0.05,20,CE,BFO-OPT,BFO
210674181,822946,SENSEX2620584700PE,"SENSEX",0,2026-02-05,84700,0.05,20,PE,BFO-OPT,BFO
210675205,822950,SENSEX2620591300CE,"SENSEX",0,2026-02-05,91300,0.05,20,CE,BFO-OPT,BFO
210675973,822953,SENSEX2620589000PE,"SENSEX",0,2026-02-05,89000,0.05,20,PE,BFO-OPT,BFO
210676485,822955,SENSEX2620578300CE,"SENSEX",0,2026-02-05,78300,0.05,20,CE,BFO-OPT,BFO
210676741,822956,SENSEX2620583000PE,"SENSEX",0,2026-02-05,83000,0.05,20,PE,BFO-OPT,BFO
210676997,822957,SENSEX2620585300PE,"SENSEX",0,2026-02-05,85300,0.05,20,PE,BFO-OPT,BFO
210677765,822960,SENSEX2620581600PE,"SENSEX",0,2026-02-05,81600,0.05,20,PE,BFO-OPT,BFO
210678021,822961,SENSEX2620586000CE,"SENSEX",0,2026-02-05,86000,0.05,20,CE,BFO-OPT,BFO
210678277,822962,SENSEX2620588300CE,"SENSEX",0,2026-02-05,88300,0.05,20,CE,BFO-OPT,BFO
210678533,822963,SENSEX2620593000PE,"SENSEX",0,2026-02-05,93000,0.05,20,PE,BFO-OPT,BFO
210679301,822966,SENSEX2620580000CE,"SENSEX",0,2026-02-05,80000,0.05,20,CE,BFO-OPT,BFO
210679557,822967,SENSEX2620582300CE,"SENSEX",0,2026-02-05,82300,0.05,20,CE,BFO-OPT,BFO
210679813,822968,SENSEX2620584600CE,"SENSEX",0,2026-02-05,84600,0.05,20,CE,BFO-OPT,BFO
210680069,822969,SENSEX2620586900CE,"SENSEX",0,2026-02-05,86900,0.05,20,CE,BFO-OPT,BFO
210680581,822971,SENSEX2620591600PE,"SENSEX",0,2026-02-05,91600,0.05,20,PE,BFO-OPT,BFO
210681349,822974,SENSEX2620580900CE,"SENSEX",0,2026-02-05,80900,0.05,20,CE,BFO-OPT,BFO
210682373,822978,SENSEX2620578600PE,"SENSEX",0,2026-02-05,78600,0.05,20,PE,BFO-OPT,BFO
210682629,822979,SENSEX2620590900CE,"SENSEX",0,2026-02-05,90900,0.05,20,CE,BFO-OPT,BFO
210682885,822980,SENSEX2620586300PE,"SENSEX",0,2026-02-05,86300,0.05,20,PE,BFO-OPT,BFO
210683397,822982,SENSEX2620588600PE,"SENSEX",0,2026-02-05,88600,0.05,20,PE,BFO-OPT,BFO
210684165,822985,SENSEX2620582600PE,"SENSEX",0,2026-02-05,82600,0.05,20,PE,BFO-OPT,BFO
210684421,822986,SENSEX2620584900PE,"SENSEX",0,2026-02-05,84900,0.05,20,PE,BFO-OPT,BFO
210684933,822988,SENSEX2620591500CE,"SENSEX",0,2026-02-05,91500,0.05,20,CE,BFO-OPT,BFO
210685701,822991,SENSEX2620578500CE,"SENSEX",0,2026-02-05,78500,0.05,20,CE,BFO-OPT,BFO
210685957,822992,SENSEX2620583200PE,"SENSEX",0,2026-02-05,83200,0.05,20,PE,BFO-OPT,BFO
210686213,822993,SENSEX2620586200CE,"SENSEX",0,2026-02-05,86200,0.05,20,CE,BFO-OPT,BFO
210686981,822996,SENSEX2620588500CE,"SENSEX",0,2026-02-05,88500,0.05,20,CE,BFO-OPT,BFO
210688005,823000,SENSEX2620580200CE,"SENSEX",0,2026-02-05,80200,0.05,20,CE,BFO-OPT,BFO
210688261,823001,SENSEX2620582500CE,"SENSEX",0,2026-02-05,82500,0.05,20,CE,BFO-OPT,BFO
210688517,823002,SENSEX2620584800CE,"SENSEX",0,2026-02-05,84800,0.05,20,CE,BFO-OPT,BFO
210688773,823003,SENSEX2620591800PE,"SENSEX",0,2026-02-05,91800,0.05,20,PE,BFO-OPT,BFO
